Signal ID,Location Name,Signal Type,Signal Status,ATD Location ID,COA Intersection ID,Control,Council District(s),Primary St,Cross St,Cross St Segment ID,Landmark,Primary Signal,Secondary Signal(s),Jurisdiction Label,Primary St Segment ID,Signal Eng. Area,Traffic Engineer Area,Turn On Date,Cross St Block,Primary St Block,Signal PM Max Fiscal Year,Pedestrian Button Type,Leading Pedestrian Interval,Date Leading Pedestrian Interval Installed,North/South Pedestrian Interval,East/West Pedestrian Interval,Leading Pedestrian Interval Comment,Bicycle Signal,Bus Stops,Source DB ID,IP Communication status,Comm Status Datetime,Owner,Detection status,Detection Status Date,Construction Note,Construction Note Date,Modified Date,Location,Corridor Retiming Zone,Backplate Installed,Backplate Type,Intersection Backplate Status,Dark Signal
293, 7TH ST / CONGRESS AVE,TRAFFIC,TURNED_ON,LOC16-001430,5157043,PRIMARY,9, 7TH ST, CONGRESS AVE,2018656,,,,AUSTIN FULL PURPOSE,2018657,CENTRAL,,12/24/1954,700,100,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",All Directions 5 Second LPI.,False,6314,5817c085e052e0422be6c632,,,COA,NO DETECTION,,,,07/17/2024 05:20:00 PM +0000,POINT (-97.74247 30.268967),Downtown,False,,,NO
183, CESAR CHAVEZ ST / TRINITY ST,TRAFFIC,TURNED_ON,LOC16-000905,5157263,PRIMARY,9, CESAR CHAVEZ ST, TRINITY ST,2019137,,,,AUSTIN FULL PURPOSE,2019138,CENTRAL,,07/01/1992,100,300,2022,,True,12/19/2019 12:00:00 AM,"4p, 8p",,,False,"2811, 5633",5817c081e052e0422be6c560,,,COA,OK,03/06/2020 06:00:00 AM +0000,,,11/21/2023 05:32:00 PM +0000,POINT (-97.741074 30.262396),Downtown,False,,,NO
167, AIRPORT BLVD / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-000830,5160487,SECONDARY,9, AIRPORT BLVD,IH 35 SVRD,2048107,,168:  AIRPORT BLVD / 35 SVRD,,AUSTIN FULL PURPOSE,2016550,NORTHEAST,,12/02/1958,"4,300","4,421",2022,,False,,,,,False,,5817c080e052e0422be6c542,,,TxDOT,OK,06/18/2020 05:00:00 AM +0000,,,07/17/2024 01:54:00 PM +0000,POINT (-97.714577 30.301306),Airport North,False,,,NO
161, SPRINGDALE RD / OAK SPRINGS DR,TRAFFIC,TURNED_ON,LOC16-000800,5163165,PRIMARY,"1, 3", SPRINGDALE RD, OAK SPRINGS DR,2041077,,,,AUSTIN FULL PURPOSE,2018283,NORTHEAST,,05/29/1973,"3,600","1,100",2021,APS,False,,,,,False,"1337, 1382, 669",5817c080e052e0422be6c536,,,COA,OK,11/22/2021 06:00:00 AM +0000,,,06/24/2024 04:07:00 PM +0000,POINT (-97.690422 30.273562),Airport South,False,,,NO
289, 8TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001410,5157940,PRIMARY,9, 8TH ST, RED RIVER ST,2018704,,,,AUSTIN FULL PURPOSE,2018705,CENTRAL,,12/01/2021,800,500,2021,Bulldog,True,12/19/2019 12:00:00 AM,"4p, 8p",6p,,False,,5817c085e052e0422be6c62a,,,COA,NO DETECTION,,,,02/15/2024 01:18:00 PM +0000,POINT (-97.736488 30.268322),Downtown,False,,,NO
182, BRAZOS ST / CESAR CHAVEZ ST,TRAFFIC,TURNED_ON,LOC16-000900,5156923,PRIMARY,9, BRAZOS ST, CESAR CHAVEZ ST,2019103,,,,AUSTIN FULL PURPOSE,2019102,CENTRAL,,07/27/1991,100,100,2022,,True,12/19/2019 12:00:00 AM,"4p, 8p",,,False,993,5817c081e052e0422be6c55e,,,COA,OK,03/20/2024 05:00:00 AM +0000,,,06/28/2024 05:28:00 PM +0000,POINT (-97.74321 30.263029),Downtown,False,,,NO
309, 5TH ST / WEST AVE,TRAFFIC,TURNED_ON,LOC16-001510,5155711,PRIMARY,9, 5TH ST, WEST AVE,2018644,,,,AUSTIN FULL PURPOSE,2018666,CENTRAL,,12/24/1954,500,700,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p",2p,,False,2108,5817c086e052e0422be6c652,,,COA,NO DETECTION,,,,06/28/2024 11:43:00 AM +0000,POINT (-97.750954 30.26931),Downtown,False,,,NO
285, 8TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001390,5157279,PRIMARY,9, 8TH ST, BRAZOS ST,2018617,,,,AUSTIN FULL PURPOSE,2018618,CENTRAL,,12/24/1954,800,100,2021,,True,12/19/2019 12:00:00 AM,4p,6p,,False,,5817c085e052e0422be6c622,,,COA,NO DETECTION,,,,06/12/2024 05:58:00 PM +0000,POINT (-97.740784 30.269531),Downtown,False,,,NO
301, 6TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001470,5156605,PRIMARY,9, 6TH ST, LAVACA ST,2018680,,,,AUSTIN FULL PURPOSE,2018681,CENTRAL,,12/24/1954,600,300,2021,,True,12/19/2019 12:00:00 AM,4p,6p,,False,"1966, 2605",5817c085e052e0422be6c642,,,COA,NO DETECTION,,,,06/17/2024 03:03:00 PM +0000,POINT (-97.745201 30.268717),Downtown,False,,,NO
297, 7TH ST / RED RIVER ST,TRAFFIC,TURNED_ON,LOC16-001450,5157893,PRIMARY,9, 7TH ST, RED RIVER ST,2018772,,,,AUSTIN FULL PURPOSE,2018773,CENTRAL,,12/24/1954,700,500,2021,,True,01/14/2020 12:00:00 AM,"4p, 8p",2p,,False,928,5817c085e052e0422be6c63a,,,COA,NO DETECTION,,,,07/17/2024 05:19:00 PM +0000,POINT (-97.736816 30.267403),Downtown,False,,,NO
307, 6TH ST / NECHES ST,TRAFFIC,TURNED_ON,LOC16-001500,5157663,PRIMARY,9, 6TH ST, NECHES ST,2018815,,,,AUSTIN FULL PURPOSE,2018816,CENTRAL,,12/24/1954,600,400,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p",6p,,False,,5817c086e052e0422be6c64e,,,COA,NO DETECTION,,,,02/09/2024 09:43:00 PM +0000,POINT (-97.738243 30.266783),Downtown,False,,,NO
345, 7TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001690,5158375,SECONDARY,"1, 3", 7TH ST,IH 35 SVRD,2018823,,335:  7TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,2018843,CENTRAL,,03/09/1979,700,800,2022,,False,,,,,False,,5817c087e052e0422be6c69a,,,TxDOT,NO DETECTION,,,,07/17/2024 06:06:00 PM +0000,POINT (-97.733856 30.266571),Downtown,False,,,NO
193, MENCHACA RD / BERKELEY AVE,TRAFFIC,TURNED_ON,LOC16-000955,5150004,PRIMARY,5, MENCHACA RD, BERKELEY AVE,2041810,,,,AUSTIN FULL PURPOSE,2024858,SOUTH,,03/10/1978,"1,901","6,374",2021,,True,,,4p,,False,"744, 752",5817c081e052e0422be6c574,,,COA,OK,08/08/2023 05:00:00 AM +0000,,,07/26/2024 11:53:00 AM +0000,POINT (-97.804848 30.20858),Menchaca,False,,,NO
606, LAKELINE BLVD / PECAN PARK BLVD,TRAFFIC,TURNED_ON,LOC16-003025,5149185,PRIMARY,6, LAKELINE BLVD, PECAN PARK BLVD,3272816,,,,AUSTIN FULL PURPOSE,2038005,NORTHWEST,,07/31/2008,"11,500","2,900",2020,,False,,,,,False,,5817c096e052e0422be6c8a5,,,COA,OK,07/17/2023 05:00:00 AM +0000,,,06/18/2024 02:20:00 AM +0000,POINT (-97.807221 30.476854),Lakeline,False,,,NO
314, 5TH ST / CONGRESS AVE,TRAFFIC,TURNED_ON,LOC16-001535,5156914,PRIMARY,9, 5TH ST, CONGRESS AVE,2018800,,,,AUSTIN FULL PURPOSE,2018801,CENTRAL,,12/24/1954,500,100,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",All Directions 5 Second LPI.,False,,5817c086e052e0422be6c65c,,,COA,NO DETECTION,,,,07/03/2024 03:04:00 PM +0000,POINT (-97.743172 30.267119),Downtown,False,,,NO
335, 7TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001640,5158252,PRIMARY,"1, 3, 9", 7TH ST,IH 35 SVRD,2018808,,,345:  7TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018809,CENTRAL,,03/09/1979,700,700,2022,,False,,,,,False,,5817c087e052e0422be6c686,,,TxDOT,NO DETECTION,,,,06/25/2024 06:00:00 PM +0000,POINT (-97.734665 30.266821),Downtown,False,,,NO
424, CAPITAL OF TEXAS HWY / WEST GATE BLVD,TRAFFIC,TURNED_ON,LOC16-002080,5150283,PRIMARY,5, CAPITAL OF TEXAS HWY, WEST GATE BLVD,2023923,,,,AUSTIN FULL PURPOSE,2026318,SOUTH,,02/16/1989,"3,901","3,800",2020,,False,,,,,False,,5817c08be052e0422be6c736,,,COA,OK,08/30/2023 05:00:00 AM +0000,,,05/03/2024 05:40:00 PM +0000,POINT (-97.801109 30.242195),Loop 360 South,False,,,NO
321, 5TH ST / GUADALUPE ST,TRAFFIC,TURNED_ON,LOC16-001570,5156387,PRIMARY,9, 5TH ST, GUADALUPE ST,2018737,,,,AUSTIN FULL PURPOSE,2018738,CENTRAL,,12/24/1954,500,400,2021,,True,12/19/2019 12:00:00 AM,8p,2p,,False,"2112, 2612, 2613, 5867",5817c086e052e0422be6c66a,,,COA,NO DETECTION,,,,06/28/2024 11:56:00 AM +0000,POINT (-97.746635 30.268093),Downtown,False,,,NO
419, BRODIE LN / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-002055,5147962,PRIMARY,"5, 8", BRODIE LN, WILLIAM CANNON DR,2024677,,,,AUSTIN FULL PURPOSE,2024703,SOUTH,,12/20/1982,"3,501","6,912",2021,,False,,,,,False,3223,5817c08ae052e0422be6c72c,,,COA,OK,03/22/2024 05:00:00 AM +0000,,,06/28/2024 11:57:00 AM +0000,POINT (-97.830383 30.213778),Brodie 1,False,,,NO
413, WILLIAM CANNON DR / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002025,5153510,PRIMARY,2, WILLIAM CANNON DR,IH 35 SVRD,2025612,,,412:  WILLIAM CANNON DR / 35 SVRD,AUSTIN FULL PURPOSE,2025610,SOUTH,,11/23/1981,"6,425",900,2022,,False,,,,,False,,5817c08ae052e0422be6c720,,,TxDOT,NO DETECTION,10/07/2014 05:00:00 AM +0000,,,07/16/2024 08:17:00 PM +0000,POINT (-97.770111 30.190245),South Central Square,False,,,NO
331,IH 35 SVRD / 11TH ST,TRAFFIC,TURNED_ON,LOC16-001620,5158444,SECONDARY,"1, 9",IH 35 SVRD, 11TH ST,2018525,,341:  11TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,2018524,CENTRAL,,08/23/1955,700,"1,100",2022,,False,,,,,False,5209,5817c087e052e0422be6c67e,,,TxDOT,NO DETECTION,10/11/2017 05:00:00 AM +0000,,,06/11/2024 06:27:00 PM +0000,POINT (-97.733292 30.270559),Downtown,False,,,NO
316, 5TH ST / SAN JACINTO BLVD,TRAFFIC,TURNED_ON,LOC16-001545,5157298,PRIMARY,9, 5TH ST, SAN JACINTO BLVD,2018848,,,,AUSTIN FULL PURPOSE,2018849,CENTRAL,,12/24/1954,500,200,2021,,True,12/19/2019 12:00:00 AM,8p,2p,6p(only on AM peak),False,,5817c086e052e0422be6c660,,,COA,NO DETECTION,,The signal was modified to allow left turn movements on to SB San Jacinto Blvd (10/23/17).,,06/28/2024 11:43:00 AM +0000,POINT (-97.74073 30.266438),Downtown,False,,,NO
427, STASSNEY LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002095,5154236,SECONDARY,"2, 3", STASSNEY LN,IH 35 SVRD,2025353,,426:  STASSNEY LN / 35 SVRD,,AUSTIN FULL PURPOSE,3261205,SOUTH,,10/27/1988,"5,800",900,2022,,False,,,,,False,,5817c08be052e0422be6c73c,,,TxDOT,NO DETECTION,09/21/2021 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.764488 30.198689),Stassney E,False,,,NO
349, GRACY FARMS LN / STONEHOLLOW DR,TRAFFIC,TURNED_ON,LOC16-001710,5160930,PRIMARY,7, GRACY FARMS LN, STONEHOLLOW DR,2039384,,,,AUSTIN FULL PURPOSE,2006588,NORTHWEST,,10/02/1996,"11,818","2,205",2019,,False,,,,,False,,5b5c435897428f168b0e86b6,,,COA,OK,03/23/2022 05:00:00 AM +0000,,,07/11/2024 06:41:00 PM +0000,POINT (-97.707726 30.400578),Metric,False,,,NO
336, 6TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001645,5158201,SECONDARY,"3, 9", 6TH ST,IH 35 SVRD,2018884,,346: IH 35 SVRD / 6TH ST,,AUSTIN FULL PURPOSE,2041178,CENTRAL,,03/09/1979,600,700,2022,,False,,,,,False,,5817c087e052e0422be6c688,,,TxDOT,NO DETECTION,,,,10/16/2023 01:11:00 PM +0000,POINT (-97.735001 30.265881),Downtown,False,,,NO
439,FM 2222 RD / NORTHLAND DR,TRAFFIC,TURNED_ON,LOC16-002155,5154483,PRIMARY,10,FM 2222 RD, NORTHLAND DR,2013452,,,,AUSTIN FULL PURPOSE,2013439,NORTHWEST,,10/10/1985,"3,453","3,500",2022,,False,,,,,False,,5817c08be052e0422be6c754,,,COA,OK,09/17/2015 05:00:00 AM +0000,,,06/28/2024 11:42:00 AM +0000,POINT (-97.758942 30.338467),Burnet,False,,,NO
415, CONGRESS AVE / BEN WHITE BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-002035,5154265,PRIMARY,3, CONGRESS AVE, BEN WHITE BLVD SVRD,2026351,,,416:  CONGRESS AVE / BEN WHITE BLVD SVRD,AUSTIN FULL PURPOSE,2026341,SOUTH,,01/14/1972,100,"3,900",2022,,False,,,,,False,,5817c08ae052e0422be6c724,,,TxDOT,BROKEN,06/17/2024 05:00:00 AM +0000,,,06/13/2024 05:03:00 PM +0000,POINT (-97.763596 30.22341),SOCO,False,,,NO
445, FAR WEST BLVD / HART LN,TRAFFIC,TURNED_ON,LOC16-002185,5154721,PRIMARY,10, FAR WEST BLVD, HART LN,2013183,,,,AUSTIN FULL PURPOSE,2013150,NORTHWEST,,10/08/1979,"7,000","3,700",2019,,True,04/29/2024 12:00:00 AM,"4p, 8p",2p,WB constant call for ped - no LPI,False,,5817c08ce052e0422be6c760,,,COA,OK,07/14/2022 05:00:00 AM +0000,,,06/13/2024 03:19:00 PM +0000,POINT (-97.756638 30.35511),Far West,False,,,NO
431, BRODIE LN / CONVICT HILL RD,TRAFFIC,TURNED_ON,LOC16-002115,5147816,PRIMARY,"5, 8", BRODIE LN, CONVICT HILL RD,2041786,,,,AUSTIN FULL PURPOSE,2043034,SOUTH,,03/23/1987,"3,501","7,010",2021,,False,,,,,False,3221,5817c08be052e0422be6c744,,,COA,OK,09/03/2023 05:00:00 AM +0000,,,06/03/2024 08:21:00 PM +0000,POINT (-97.831917 30.211357),Brodie 1,False,,,NO
348, METRIC BLVD / STONEHOLLOW DR,TRAFFIC,TURNED_ON,LOC16-001705,5161407,PRIMARY,7, METRIC BLVD, STONEHOLLOW DR,2039384,,,,AUSTIN FULL PURPOSE,2006608,NORTHWEST,,02/09/1996,"11,818","11,901",2020,,False,,,,,False,"2751, 5705",5b5c435897428f168b0e86b2,,,COA,BROKEN,07/09/2024 05:00:00 AM +0000,,,04/29/2024 06:59:00 PM +0000,POINT (-97.702995 30.400566),Metric,False,,,NO
194, MENCHACA RD / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-000960,5149842,PRIMARY,5, MENCHACA RD, WILLIAM CANNON DR,2041859,,,,AUSTIN FULL PURPOSE,2025145,SOUTH,,07/20/1978,"2,000","6,800",2021,,False,,,,,False,"2681, 3228, 746, 750",5817c081e052e0422be6c576,,,COA,BROKEN,08/21/2019 05:00:00 AM +0000,,,07/22/2024 04:01:00 PM +0000,POINT (-97.806908 30.202913),Menchaca,False,,,NO
312, 5TH ST / LAVACA ST,TRAFFIC,TURNED_ON,LOC16-001525,5156555,PRIMARY,9, 5TH ST, LAVACA ST,2018754,,,,AUSTIN FULL PURPOSE,2018755,CENTRAL,,12/24/1954,500,300,2021,,True,12/19/2019 12:00:00 AM,4p,2p,,False,2605,5817c086e052e0422be6c658,,,COA,NO DETECTION,,,,05/01/2024 07:37:00 PM +0000,POINT (-97.745544 30.267796),Downtown,False,,,NO
339, 15TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001660,5158701,SECONDARY,1, 15TH ST,IH 35 SVRD,2018270,,227:  15TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,2018267,CENTRAL,,08/30/1955,"1,413",800,2022,APS,False,,,,,False,,5817c087e052e0422be6c68e,,,TxDOT,NO DETECTION,,,,10/16/2023 01:11:00 PM +0000,POINT (-97.73098 30.274611),15th,False,,,NO
446, FAR WEST BLVD / WOOD HOLLOW DR,TRAFFIC,TURNED_ON,LOC16-002190,5155170,PRIMARY,10, FAR WEST BLVD, WOOD HOLLOW DR,2036048,,,,AUSTIN FULL PURPOSE,2011191,NORTHWEST,,06/26/1981,"6,700","3,436",2018,APS,True,04/29/2024 12:00:00 AM,"4p, 8p",,NB/SB only - EB WB does not have push buttons,False,"1885, 1921",5817c08ce052e0422be6c762,,,COA,BROKEN,12/08/2023 06:00:00 AM +0000,,,07/19/2024 01:44:00 PM +0000,POINT (-97.753136 30.353413),Far West,False,,,NO
323, WEST GATE BLVD / LAMAR BLVD SVRD,TRAFFIC,TURNED_ON,LOC16-001580,5150345,SECONDARY,5, WEST GATE BLVD, LAMAR BLVD SVRD,2026528,,324:  WEST GATE BLVD / LAMAR BLVD SVRD,,AUSTIN FULL PURPOSE,2024061,SOUTH,,08/13/1973,"4,500","4,134",2022,,False,,,,,False,,5b5c435797428f168b0e86ae,,,TxDOT,OK,09/21/2021 05:00:00 AM +0000,,,10/16/2023 01:11:00 PM +0000,POINT (-97.800728 30.23295),West Gate,False,,,NO
420, BRODIE LN / GATLING GUN LN,TRAFFIC,TURNED_ON,LOC16-002060,5145690,PRIMARY,8, BRODIE LN, GATLING GUN LN,2028110,,,,AUSTIN FULL PURPOSE,2028111,SOUTH,,09/07/2004,"12,115","12,130",2021,,False,,,,,False,,5817c08ae052e0422be6c72e,,,COA,OK,06/12/2018 05:00:00 AM +0000,,,06/05/2024 05:34:00 PM +0000,POINT (-97.856888 30.15267),Brodie 2,False,,,NO
346,IH 35 SVRD / 6TH ST,TRAFFIC,TURNED_ON,LOC16-001695,5158331,PRIMARY,3,IH 35 SVRD, 6TH ST,2018914,,,336:  6TH ST / 35 SVRD,AUSTIN FULL PURPOSE,2018896,CENTRAL,,11/11/1962,800,600,2022,,False,,,,,False,,5817c087e052e0422be6c69c,,,TxDOT,NO DETECTION,,,,02/09/2024 09:43:00 PM +0000,POINT (-97.7342 30.265636),Downtown,False,,,NO
411, CONGRESS AVE / WILLIAM CANNON DR,TRAFFIC,TURNED_ON,LOC16-002015,5152526,PRIMARY,2, CONGRESS AVE, WILLIAM CANNON DR,2025535,,,,AUSTIN FULL PURPOSE,2025534,SOUTH,,11/10/1976,100,"6,400",2021,,True,,"4p, 8p","2p, 6p",FYA delay on all left turns during walk,False,"550, 556, 5872",5817c08ae052e0422be6c71c,,,COA,BROKEN,06/19/2023 05:00:00 AM +0000,,,06/27/2024 06:19:00 PM +0000,POINT (-97.778877 30.193014),South Central Square,False,,,NO
341, 11TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001670,5158544,PRIMARY,1, 11TH ST,IH 35 SVRD,2018540,,,331: IH 35 SVRD / 11TH ST,AUSTIN FULL PURPOSE,2018530,CENTRAL,,08/23/1955,"1,100",718,2022,Push-Button,False,,,,,False,,5817c087e052e0422be6c692,,,TxDOT,NO DETECTION,11/30/2020 06:00:00 AM +0000,,,06/26/2024 05:12:00 PM +0000,POINT (-97.732475 30.270329),Downtown,False,,,NO
452, WILLIAM CANNON DR / COOPER LN,TRAFFIC,TURNED_ON,LOC16-002220,5151247,PRIMARY,2, WILLIAM CANNON DR, COOPER LN,2025328,,,,AUSTIN FULL PURPOSE,2025329,SOUTH,,01/01/1900,"6,601",900,2021,,False,,,,,False,1685,5817c08de052e0422be6c76e,,,COA,OK,05/18/2022 05:00:00 AM +0000,,,07/18/2024 06:50:00 PM +0000,POINT (-97.791122 30.198507),South Central Square,False,,,NO
313, 5TH ST / COLORADO ST,TRAFFIC,TURNED_ON,LOC16-001530,5156720,PRIMARY,9, 5TH ST, COLORADO ST,2018778,,,,AUSTIN FULL PURPOSE,2018779,CENTRAL,,12/24/1954,500,200,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p",2p,,False,,5817c086e052e0422be6c65a,,,COA,NO DETECTION,,,,06/28/2024 11:53:00 AM +0000,POINT (-97.744469 30.267477),Downtown,False,,,NO
438, WELLS BRANCH PKWY / WELLS PORT DR,TRAFFIC,TURNED_ON,LOC16-002150,5164404,PRIMARY,, WELLS BRANCH PKWY, WELLS PORT DR,2005524,,,,AUSTIN 2 MILE ETJ,2005523,NORTHEAST,,09/20/1990,"14,300","1,762",2022,,False,,,,,False,"5761, 5976",5817c08be052e0422be6c752,,,Travis County,OK,03/25/2024 05:00:00 AM +0000,,,06/12/2024 11:47:00 AM +0000,POINT (-97.674934 30.435907),Wells Branch,False,,,NO
351, 7TH ST / COMAL ST,TRAFFIC,TURNED_ON,LOC16-001720,5159325,PRIMARY,"1, 3", 7TH ST, COMAL ST,2019011,,,,AUSTIN FULL PURPOSE,2019012,CENTRAL,,10/24/1956,700,"1,500",2021,,True,01/31/2020 12:00:00 AM,"4p, 8p",,,False,"5120, 5610",5817c088e052e0422be6c6a6,,,COA,OK,03/04/2024 06:00:00 AM +0000,,,06/11/2024 06:50:00 PM +0000,POINT (-97.726135 30.263954),Downtown East,False,,,NO
407, CONGRESS AVE / ST ELMO RD,TRAFFIC,TURNED_ON,LOC16-001995,5153778,SECONDARY,3, CONGRESS AVE, ST ELMO RD,2024554,,406:  CONGRESS AVE / ST ELMO RD,,AUSTIN FULL PURPOSE,2024530,SOUTH,,04/27/1981,100,"4,356",2021,APS,False,,,,,False,6355,5817c08ae052e0422be6c714,,,COA,OK,02/15/2023 06:00:00 AM +0000,,,07/17/2024 11:23:00 AM +0000,POINT (-97.767304 30.21748),SOCO,False,,,NO
423, BRODIE LN / ERNEST ROBLES WAY,TRAFFIC,TURNED_ON,LOC16-002075,5148691,PRIMARY,, BRODIE LN, ERNEST ROBLES WAY,3261416,,,,AUSTIN FULL PURPOSE,3261455,SOUTH,,11/15/1991,"4,100","5,300",2022,,False,,,,,False,,5817c08be052e0422be6c734,,,Sunset Valley,OK,01/18/2022 06:00:00 AM +0000,,,06/25/2024 03:16:00 PM +0000,POINT (-97.820351 30.229502),Brodie 1,False,,,NO
436, METRIC BLVD / CEDAR BEND DR,TRAFFIC,TURNED_ON,LOC16-002140,5162014,PRIMARY,7, METRIC BLVD, CEDAR BEND DR,2006423,,,,AUSTIN FULL PURPOSE,2039288,NORTHWEST,,01/19/1995,"1,913","12,200",2018,APS,False,,,,,False,"2544, 2567",5817c08be052e0422be6c74e,,,COA,OK,03/15/2022 05:00:00 AM +0000,,,05/20/2024 02:33:00 PM +0000,POINT (-97.696983 30.408274),Metric,False,,,NO
195, MENCHACA RD / MATTHEWS LN,TRAFFIC,TURNED_ON,LOC16-000965,5149803,PRIMARY,5, MENCHACA RD, MATTHEWS LN,2025284,,,,AUSTIN FULL PURPOSE,2025283,SOUTH,,01/01/2000,"2,001","7,100",2021,,False,,,,,False,,5817c081e052e0422be6c578,,,COA,OK,01/23/2023 06:00:00 AM +0000,,,04/30/2024 07:25:00 PM +0000,POINT (-97.807335 30.199965),Menchaca,False,,,NO
417, WILLIAM CANNON DR / STONLEIGH PL,TRAFFIC,TURNED_ON,LOC16-002045,5154994,PRIMARY,2, WILLIAM CANNON DR, STONLEIGH PL,2025682,,,,AUSTIN FULL PURPOSE,2026486,SOUTH,,09/08/2005,"6,501","2,300",2021,,True,,"4p, 8p",,7 second early walk time,False,"4349, 4350",5817c08ae052e0422be6c728,,,COA,OK,02/29/2024 06:00:00 AM +0000,,,07/09/2024 05:30:00 PM +0000,POINT (-97.758881 30.186432),William Cannon E,False,,,NO
340, 12TH ST / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-001665,5158606,SECONDARY,1, 12TH ST,IH 35 SVRD,2018433,,330:  12TH ST / 35 SVRD,,AUSTIN FULL PURPOSE,2018432,CENTRAL,,08/23/1955,"1,200",800,2022,,False,,,,,False,"1109, 1113",5817c087e052e0422be6c690,,,TxDOT,NO DETECTION,,,,06/13/2024 03:16:00 PM +0000,POINT (-97.731888 30.27187),Downtown,False,,,NO
426, STASSNEY LN / 35 SVRD,TRAFFIC,TURNED_ON,LOC16-002090,5154346,PRIMARY,2, STASSNEY LN,IH 35 SVRD,2041869,,,427:  STASSNEY LN / 35 SVRD,AUSTIN FULL PURPOSE,3260974,SOUTH,,10/27/1988,"5,301","1,501",2022,,False,,,,,False,,5817c08be052e0422be6c73a,,,TxDOT,NO DETECTION,09/21/2021 05:00:00 AM +0000,,,07/26/2024 11:49:00 AM +0000,POINT (-97.763657 30.198195),Stassney E,False,,,NO
338, HOWARD LN / HARRIS RIDGE BLVD,TRAFFIC,TURNED_ON,LOC16-001655,5166272,PRIMARY,7, HOWARD LN, HARRIS RIDGE BLVD,2006408,,,,AUSTIN FULL PURPOSE,2038310,NORTHEAST,,07/12/2007,"13,401",901,2021,,False,,,,,False,,5817c087e052e0422be6c68c,,,COA,OK,06/16/2017 05:00:00 AM +0000,,,05/20/2024 02:33:00 PM +0000,POINT (-97.648628 30.409546),Dessau 2,False,,,NO
414, WILLIAM CANNON DR / BLUFF SPRINGS RD,TRAFFIC,TURNED_ON,LOC16-002030,5153808,PRIMARY,2, WILLIAM CANNON DR, BLUFF SPRINGS RD,2025660,,,,AUSTIN FULL PURPOSE,3260927,SOUTH,,11/15/1984,"6,601","1,616",2021,APS,True,,"4p, 8p",,5 second early walk time,False,"4345, 5377, 554, 5703",5817c08ae052e0422be6c722,,,COA,OK,05/16/2024 05:00:00 AM +0000,,,06/28/2024 11:17:00 AM +0000,POINT (-97.767891 30.189196),South Central Square,False,,,NO
434, WILLIAM CANNON DR / BRUSH COUNTRY RD,TRAFFIC,TURNED_ON,LOC16-002130,5146898,PRIMARY,8, WILLIAM CANNON DR, BRUSH COUNTRY RD,2024508,,,,AUSTIN FULL PURPOSE,3260627,SOUTH,,07/19/1989,"6,701","4,600",2019,,False,,,,,False,"5902, 5903",5817c08be052e0422be6c74a,,,COA,BROKEN,10/16/2023 05:00:00 AM +0000,,,07/02/2024 06:34:00 PM +0000,POINT (-97.841698 30.223387),William Cannon W,False,,,NO
315, 5TH ST / BRAZOS ST,TRAFFIC,TURNED_ON,LOC16-001540,5157141,PRIMARY,9, 5TH ST, BRAZOS ST,2018824,,,,AUSTIN FULL PURPOSE,2018825,CENTRAL,,12/24/1954,500,100,2021,,True,12/19/2019 12:00:00 AM,"4p, 8p","2p, 6p",,False,,5817c086e052e0422be6c65e,,,COA,NO DETECTION,,The signal was modified to allow left turn movements on to SB Brazos St (10/23/17).,,05/28/2024 01:20:00 PM +0000,POINT (-97.741837 30.266756),Downtown,False,,,NO
333, 1ST ST / POWELL CIR,TRAFFIC,TURNED_ON,LOC16-001630,5154173,PRIMARY,3, 1ST ST, POWELL CIR,2024016,,,,AUSTIN FULL PURPOSE,2023992,SOUTH,,10/06/1998,501,"2,912",2021,,True,,,4p,,False,"1557, 1666",5817c087e052e0422be6c682,,,COA,OK,09/18/2023 05:00:00 AM +0000,,,06/27/2024 05:22:00 PM +0000,POINT (-97.763954 30.235273),South First,False,,,NO
