Treatment,Segment ID,Council District,Street Name,From Limit Street,To Limit Street,Segment Length,Segment Width,Lane Miles,Completion Date,PROJECT_ID,Resurfacing Description,Treatment Category,Most Recent Inspection Grade,Second Most Recent Inspection Grade,Third Most Recent Inspection Grade,Most Recent Inspection Year,Second Most Recent Inspection Year,Third Most Recent Inspection Year,Functional Class,Days Since Last Maintenance,Number of Maintenance Events,Average Time Between Maintenances,Street Combination,Maintenance Dates
SLCT5,2005972,7.0,CASSADY DR,BRIGADOON LN,CABANA LN,383,41.0,0.3,5/19/2017 0:00,28028,,PM Thin Surface Treatment,B,F,F,2020.0,2018.0,2018.0,Collector,2635,1,,CASSADY DR|BRIGADOON LN|CABANA LN,"['2017-05-19', '2016-06-08', '2015-04-10', '2014-02-17', '2013-06-05', '2012-02-19', '2011-05-24', '2010-03-31', '2008-11-21', '2007-08-28']"
SLCT5,2006008,7.0,CASSADY DR,AMHERST DR,BRIGADOON LN,692,41.0,0.54,5/19/2017 0:00,28028,,PM Thin Surface Treatment,A,C,C,2020.0,2018.0,2018.0,Collector,2635,1,,CASSADY DR|AMHERST DR|BRIGADOON LN,"['2017-05-19', '2016-04-04', '2015-08-26', '2014-10-31', '2013-11-20', '2012-09-06', '2011-08-03', '2010-08-29', '2009-12-03', '2009-02-13']"
SLCT5,2034656,5.0,LAGERWAY CV,NOTCHES DR,2979,314,35.0,0.21,5/19/2017 0:00,28318,,PM Thin Surface Treatment,F,F,F,2022.0,2019.0,2017.0,Collector,2635,1,,LAGERWAY CV|2979|NOTCHES DR,"['2017-05-19', '2016-06-14', '2015-08-09', '2014-04-19', '2013-06-09', '2012-12-19', '2012-01-16', '2010-12-05', '2010-03-20', '2009-07-09']"
SLCT5,2025877,5.0,LAGERWAY CV,SANFORD DR,NOTCHES DR,415,35.0,0.28,5/19/2017 0:00,28318,,PM Thin Surface Treatment,C,C,C,2022.0,2019.0,2017.0,Collector,2635,1,,LAGERWAY CV|NOTCHES DR|SANFORD DR,"['2017-05-19', '2016-04-10', '2015-01-21', '2014-04-18', '2013-01-02', '2012-01-07', '2011-05-30', '2010-05-18', '2008-12-08', '2007-12-10']"
SLCT5,2006125,7.0,DUGAN DR,GRIMSLEY DR,AMHERST DR,179,27.0,0.09,5/19/2017 0:00,28143,,PM Thin Surface Treatment,C,B,B,2020.0,2018.0,2018.0,Residential,2635,1,,DUGAN DR|AMHERST DR|GRIMSLEY DR,"['2017-05-19', '2016-04-04', '2015-06-07', '2014-04-26', '2013-04-12', '2011-11-02', '2011-01-10', '2010-04-04', '2009-08-23', '2008-05-14']"
SLCT5,2047812,5.0,SANFORD DR,9300,9352,624,35.0,0.41,5/19/2017 0:00,28558,,PM Thin Surface Treatment,B,C,C,2022.0,2019.0,2017.0,Collector,2635,1,,SANFORD DR|9300|9352,"['2017-05-19', '2016-03-17', '2015-04-26', '2014-01-28', '2012-11-27', '2011-11-28', '2010-10-29', '2009-11-24', '2008-11-11', '2007-09-19']"
SLCT5,2025747,5.0,SANFORD DR,COHOBA DR,FIRECREST DR,162,35.0,0.11,5/19/2017 0:00,28558,,PM Thin Surface Treatment,B,C,C,2022.0,2019.0,2017.0,Collector,2635,1,,SANFORD DR|COHOBA DR|FIRECREST DR,"['2017-05-19', '2016-07-18', '2015-06-22', '2014-07-21', '2013-11-17', '2013-01-29', '2011-12-24', '2011-07-13', '2010-05-02', '2009-04-09']"
SLCT5,2025876,5.0,SANFORD DR,NESBIT DR,LAGERWAY CV,381,35.0,0.25,5/19/2017 0:00,28558,,PM Thin Surface Treatment,C,B,C,2022.0,2019.0,2017.0,Collector,2635,1,,SANFORD DR|LAGERWAY CV|NESBIT DR,"['2017-05-19', '2016-11-10', '2016-02-14', '2015-03-31', '2014-02-17', '2013-05-27', '2012-02-29', '2011-05-29', '2010-01-03', '2009-03-11']"
SLCT5,2047813,5.0,SANFORD DR,9400,9435,443,35.0,0.29,5/19/2017 0:00,28558,,PM Thin Surface Treatment,C,C,C,2022.0,2019.0,2017.0,Collector,2635,1,,SANFORD DR|9400|9435,"['2017-05-19', '2016-03-02', '2015-03-17', '2014-05-29', '2012-08-25', '2011-09-25', '2010-08-19', '2009-10-22', '2009-02-14', '2007-12-27']"
SLCT5,2042047,5.0,NESBIT DR,BERNOULLI DR,WEST GATE BLVD,225,42.0,0.18,5/19/2017 0:00,28422,,PM Thin Surface Treatment,F,F,F,2022.0,2019.0,2017.0,Collector,2635,1,,NESBIT DR|BERNOULLI DR|WEST GATE BLVD,"['2017-05-19', '2016-05-19', '2015-03-02', '2013-11-27', '2012-11-25', '2011-10-25', '2010-06-22', '2009-10-21', '2008-09-23', '2008-04-17']"
SLCT5,2025776,5.0,NESBIT DR,LINKMEADOW DR,BRADNER DR,279,42.0,0.22,5/19/2017 0:00,28422,,PM Thin Surface Treatment,B,C,C,2022.0,2019.0,2017.0,Collector,2635,1,,NESBIT DR|BRADNER DR|LINKMEADOW DR,"['2017-05-19', '2016-05-01', '2015-12-14', '2015-06-18', '2014-03-01', '2013-04-27', '2012-07-09', '2011-05-01', '2010-02-26', '2008-12-20']"
SLCT5,2025796,5.0,NESBIT DR,WEST GATE BLVD,LINKMEADOW DR,205,42.0,0.16,5/19/2017 0:00,28422,,PM Thin Surface Treatment,F,C,C,2022.0,2019.0,2017.0,Collector,2635,1,,NESBIT DR|LINKMEADOW DR|WEST GATE BLVD,"['2017-05-19', '2016-09-19', '2015-08-04', '2014-07-02', '2013-08-19', '2012-09-06', '2010-12-24', '2010-03-25', '2009-06-02', '2008-05-05']"
SLCT5,2025832,5.0,NESBIT DR,NOTCHES DR,BERNOULLI DR,287,42.0,0.23,5/19/2017 0:00,28422,,PM Thin Surface Treatment,D,D,C,2022.0,2019.0,2017.0,Collector,2635,1,,NESBIT DR|BERNOULLI DR|NOTCHES DR,"['2017-05-19', '2016-12-04', '2015-10-26', '2015-01-28', '2014-05-31', '2013-05-14', '2012-03-15', '2011-04-22', '2009-12-22', '2008-10-26']"
SLCT5,2025845,5.0,NESBIT DR,SANFORD DR,NOTCHES DR,283,42.0,0.23,5/19/2017 0:00,28422,,PM Thin Surface Treatment,F,D,D,2022.0,2019.0,2017.0,Collector,2635,1,,NESBIT DR|NOTCHES DR|SANFORD DR,"['2017-05-19', '2016-03-10', '2015-01-24', '2014-03-10', '2013-04-17', '2012-01-11', '2011-03-24', '2010-01-09', '2009-08-13', '2009-01-19']"
SLCT6,2006081,7.0,BRIGADOON LN,MOSLEY LN,CASSADY DR,992,27.0,0.51,5/19/2017 0:00,27980,,PM Thin Surface Treatment,A,C,C,2020.0,2018.0,2018.0,Residential,2635,1,,BRIGADOON LN|CASSADY DR|MOSLEY LN,"['2017-05-19', '2016-03-06', '2015-03-02', '2014-05-23', '2013-08-12', '2012-06-30', '2011-05-29', '2010-06-02', '2009-02-15', '2008-05-14']"
SLCT6,2039158,7.0,AMALFI CV,ADELPHI LN,3415,359,27.0,0.17,5/19/2017 0:00,27889,,PM Thin Surface Treatment,F,C,C,2020.0,2018.0,2018.0,Residential,2635,1,,AMALFI CV|3415|ADELPHI LN,"['2017-05-19', '2016-01-22', '2015-03-07', '2014-01-08', '2013-06-10', '2012-04-10', '2011-07-12', '2010-11-18', '2009-10-30', '2008-08-22']"
PMOL,2017527,9.0,LEON ST,22ND ST W,22ND 1/2 ST W,328,28.0,0.17,5/24/2017 0:00,24085,,PM Overlay,C,C,C,2021.0,2018.0,2018.0,Residential,2630,1,,LEON ST|22ND 1/2 ST W|22ND ST W,"['2017-05-24', '2016-08-18', '2015-10-20', '2014-12-04', '2013-10-23', '2012-11-12', '2011-12-18', '2011-02-13', '2010-06-28', '2009-08-27']"
PMOL,2017484,9.0,LEON ST,22ND 1/2 ST W,23RD ST W,303,28.0,0.16,5/24/2017 0:00,24085,,PM Overlay,C,C,C,2021.0,2018.0,2018.0,Residential,2630,1,,LEON ST|22ND 1/2 ST W|23RD ST W,"['2017-05-24', '2016-04-20', '2015-05-01', '2014-01-17', '2013-01-08', '2012-05-25', '2011-06-14', '2010-04-29', '2008-12-18', '2008-01-01']"
PMOL,2017428,9.0,LEON ST,23RD ST W,24TH ST W,360,28.0,0.19,5/24/2017 0:00,24085,,PM Overlay,F,D,D,2021.0,2018.0,2018.0,Residential,2630,1,,LEON ST|23RD ST W|24TH ST W,"['2017-05-24', '2016-09-10', '2015-04-30', '2014-07-20', '2013-06-05', '2012-08-14', '2011-06-28', '2010-05-14', '2009-03-29', '2007-11-04']"
SLCT6,2025687,5.0,COHOBA DR,LINKMEADOW DR,BRADNER DR,289,27.0,0.15,5/24/2017 0:00,28064,,PM Thin Surface Treatment,A,C,C,2022.0,2019.0,2017.0,Residential,2630,1,,COHOBA DR|BRADNER DR|LINKMEADOW DR,"['2017-05-24', '2016-08-18', '2015-03-03', '2013-10-20', '2012-11-17', '2011-04-17', '2010-03-28', '2009-02-24', '2007-10-07', '2006-11-02']"
SLCT6,2025693,5.0,COHOBA DR,WEST GATE BLVD,LINKMEADOW DR,216,27.0,0.11,5/24/2017 0:00,28064,,PM Thin Surface Treatment,F,F,F,2022.0,2019.0,2017.0,Residential,2630,1,,COHOBA DR|LINKMEADOW DR|WEST GATE BLVD,"['2017-05-24', '2016-04-17', '2015-04-24', '2013-11-02', '2012-06-23', '2011-08-13', '2010-03-24', '2009-01-05', '2008-05-04', '2007-02-02']"
SLCT6,2025715,5.0,COHOBA DR,NOTCHES DR,WEST GATE BLVD,473,27.0,0.24,5/24/2017 0:00,28064,,PM Thin Surface Treatment,B,B,B,2022.0,2019.0,2017.0,Residential,2630,1,,COHOBA DR|NOTCHES DR|WEST GATE BLVD,"['2017-05-24', '2016-05-21', '2015-05-22', '2014-08-15', '2013-10-12', '2012-12-06', '2012-03-28', '2011-02-05', '2010-02-10', '2009-04-04']"
SLCT6,2025728,5.0,COHOBA DR,SANFORD DR,NOTCHES DR,283,27.0,0.14,5/24/2017 0:00,28064,,PM Thin Surface Treatment,B,B,B,2022.0,2019.0,2017.0,Residential,2630,1,,COHOBA DR|NOTCHES DR|SANFORD DR,"['2017-05-24', '2016-06-17', '2015-06-19', '2014-06-08', '2013-07-22', '2012-09-17', '2011-10-05', '2011-04-04', '2010-04-06', '2009-05-28']"
SLCT6,2034623,5.0,COHOBA DR,BRADNER DR,3139,151,27.0,0.08,5/24/2017 0:00,28064,,PM Thin Surface Treatment,F,B,B,2022.0,2019.0,2017.0,Residential,2630,2,51.0,COHOBA DR|3139|BRADNER DR,"['2017-05-24', '2017-04-06', '2017-02-14', '2016-12-06', '2016-10-15', '2016-08-24', '2016-06-16', '2016-04-29', '2016-02-25']"
SLCT6,2026185,5.0,DUBLIN DR,WEST GATE BLVD,LONDON DR,401,27.0,0.21,5/24/2017 0:00,28141,,PM Thin Surface Treatment,D,B,B,2022.0,2019.0,2017.0,Residential,2630,1,,DUBLIN DR|LONDON DR|WEST GATE BLVD,"['2017-05-24', '2016-06-17', '2015-02-15', '2014-04-14', '2013-02-16', '2012-04-27', '2011-07-17', '2010-08-23', '2009-06-07', '2008-06-06']"
SLCT5,2034741,5.0,BEXTON CIR,6301,HEADLY DR,136,27.0,0.08,5/24/2017 0:00,27951,,PM Thin Surface Treatment,F,D,D,2022.0,2019.0,2017.0,Residential,2630,1,,BEXTON CIR|6301|HEADLY DR,"['2017-05-24', '2016-04-05', '2015-04-20', '2014-02-21', '2012-10-25', '2011-11-01', '2010-10-22', '2010-02-20', '2008-08-28', '2007-12-28']"
SLCT6,2025731,5.0,BRADNER DR,COHOBA DR,SILK OAK DR,660,27.0,0.33,5/24/2017 0:00,27972,,PM Thin Surface Treatment,A,A,A,2022.0,2019.0,2017.0,Residential,2630,1,,BRADNER DR|COHOBA DR|SILK OAK DR,"['2017-05-24', '2016-03-04', '2015-06-18', '2014-04-28', '2012-10-01', '2011-09-18', '2010-09-10', '2009-06-13', '2008-07-21', '2007-05-08']"
SLCT6,2025759,5.0,BRADNER DR,SILK OAK DR,NESBIT DR,409,27.0,0.21,5/24/2017 0:00,27972,,PM Thin Surface Treatment,A,A,A,2022.0,2019.0,2017.0,Residential,2630,1,,BRADNER DR|NESBIT DR|SILK OAK DR,"['2017-05-24', '2016-05-06', '2015-05-27', '2014-04-14', '2013-02-07', '2012-08-19', '2011-09-08', '2010-07-17', '2009-01-02', '2008-03-16']"
SLCT6,2030616,7.0,PEDDLE PATH,3201,SCRIBE DR,495,27.0,0.25,5/25/2017 0:00,28468,,PM Thin Surface Treatment,D,B,B,2020.0,2018.0,2018.0,Residential,2629,1,,PEDDLE PATH|3201|SCRIBE DR,"['2017-05-25', '2016-04-07', '2015-01-07', '2014-02-13', '2013-07-02', '2011-12-24', '2011-01-19', '2009-06-13', '2008-06-16', '2007-11-11']"
SLCT6,2041757,5.0,BUSHNELL DR,WEST GATE BLVD,HEADLY DR,1205,27.0,0.62,5/25/2017 0:00,28003,,PM Thin Surface Treatment,B,C,B,2022.0,2019.0,2017.0,Residential,2629,1,,BUSHNELL DR|HEADLY DR|WEST GATE BLVD,"['2017-05-25', '2016-05-10', '2015-01-25', '2013-10-28', '2012-09-01', '2012-02-28', '2011-06-06', '2010-05-06', '2009-08-10', '2008-06-01']"
SLCT6,2024568,5.0,LONDON DR,5901,DUBLIN DR,154,27.0,0.08,5/25/2017 0:00,28350,,PM Thin Surface Treatment,F,C,C,2022.0,2019.0,2017.0,Residential,2629,1,,LONDON DR|5901|DUBLIN DR,"['2017-05-25', '2016-07-07', '2015-04-11', '2014-02-07', '2012-12-29', '2011-10-20', '2011-03-14', '2010-01-16', '2009-05-04', '2007-12-31']"
SLCT6,2024641,5.0,LONDON DR,DUBLIN DR,HEADLY DR,1310,27.0,0.67,5/25/2017 0:00,28350,,PM Thin Surface Treatment,C,B,B,2022.0,2019.0,2017.0,Residential,2629,1,,LONDON DR|DUBLIN DR|HEADLY DR,"['2017-05-25', '2016-05-29', '2015-05-16', '2014-03-19', '2013-09-11', '2012-05-23', '2011-03-20', '2010-03-23', '2008-09-29', '2007-12-04']"
SLCT6,2041767,5.0,DILLIONHILL DR,WEST GATE BLVD,SISSINGHURST DR,996,27.0,0.51,5/25/2017 0:00,28128,,PM Thin Surface Treatment,D,B,D,2022.0,2019.0,2017.0,Residential,2629,1,,DILLIONHILL DR|SISSINGHURST DR|WEST GATE BLVD,"['2017-05-25', '2016-04-16', '2015-08-14', '2014-10-19', '2014-03-24', '2013-04-16', '2012-03-09', '2010-11-25', '2010-03-12', '2009-01-12']"
SLCT6,2006199,7.0,SCOTCH BROOM DR,SCRIBE DR,FORSYTHE DR,289,27.0,0.16,5/25/2017 0:00,28563,,PM Thin Surface Treatment,D,D,D,2020.0,2018.0,2018.0,Residential,2629,1,,SCOTCH BROOM DR|FORSYTHE DR|SCRIBE DR,"['2017-05-25', '2016-03-06', '2015-01-13', '2013-08-13', '2012-03-06', '2011-03-01', '2010-09-11', '2009-08-17', '2008-06-06', '2007-05-17']"
SLCT6,2024731,5.0,SISSINGHURST DR,WEST GATE BLVD,NORDHAM DR,658,27.0,0.32,5/25/2017 0:00,28588,,PM Thin Surface Treatment,F,F,D,2022.0,2019.0,2017.0,Residential,2629,1,,SISSINGHURST DR|NORDHAM DR|WEST GATE BLVD,"['2017-05-25', '2016-08-28', '2015-09-30', '2014-09-13', '2013-01-06', '2011-12-03', '2010-08-08', '2009-08-30', '2008-09-30', '2007-08-27']"
SLCT6,2024742,5.0,SISSINGHURST DR,NORDHAM DR,LANCRET HILL DR,267,27.0,0.14,5/25/2017 0:00,28588,,PM Thin Surface Treatment,D,C,D,2022.0,2019.0,2017.0,Residential,2629,1,,SISSINGHURST DR|LANCRET HILL DR|NORDHAM DR,"['2017-05-25', '2016-08-26', '2015-04-23', '2014-07-27', '2013-06-10', '2012-04-16', '2011-08-15', '2010-09-03', '2009-04-27', '2008-08-03']"
SLCT6,2041785,5.0,NORDHAM DR,WEST GATE BLVD,SISSINGHURST DR,782,27.0,0.4,5/25/2017 0:00,28433,,PM Thin Surface Treatment,F,D,D,2022.0,2019.0,2017.0,Residential,2629,1,,NORDHAM DR|SISSINGHURST DR|WEST GATE BLVD,"['2017-05-25', '2016-06-18', '2015-06-24', '2014-10-12', '2013-04-24', '2012-04-14', '2011-01-28', '2009-10-10', '2009-02-20', '2008-03-02']"
PMOL,2017324,9.0,SWISHER ST,COMANCHE ST,30TH ST E,165,37.0,0.12,5/26/2017 0:00,22424,,PM Overlay,D,B,B,2021.0,2018.0,2018.0,Residential,2628,1,,SWISHER ST|30TH ST E|COMANCHE ST,"['2017-05-26', '2016-08-02', '2015-09-07', '2014-07-29', '2013-10-11', '2012-12-16', '2012-01-01', '2010-10-06', '2009-11-24', '2008-10-31']"
PMOL,2017397,9.0,SWISHER ST,RED RIVER ST,COMANCHE ST,333,37.0,0.3,5/26/2017 0:00,22424,,PM Overlay,C,F,F,2021.0,2018.0,2018.0,Residential,2628,1,,SWISHER ST|COMANCHE ST|RED RIVER ST,"['2017-05-26', '2016-09-27', '2015-02-25', '2014-03-09', '2012-07-29', '2011-12-01', '2010-10-15', '2009-06-15', '2008-05-11', '2007-09-01']"
SLCT6,2024984,5.0,EGANHILL DR,ALDERWOOD DR,BRYONHALL DR,207,27.0,0.11,5/26/2017 0:00,28151,,PM Thin Surface Treatment,D,B,A,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|ALDERWOOD DR|BRYONHALL DR,"['2017-05-26', '2016-05-29', '2015-05-18', '2014-03-19', '2013-07-16', '2012-08-05', '2011-10-15', '2010-09-09', '2009-09-03', '2009-01-13']"
SLCT6,2025015,5.0,EGANHILL DR,BRYONHALL DR,CHARLESWORTH DR,252,27.0,0.13,5/26/2017 0:00,28151,,PM Thin Surface Treatment,A,A,A,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|BRYONHALL DR|CHARLESWORTH DR,"['2017-05-26', '2016-07-01', '2015-06-12', '2014-09-03', '2013-11-18', '2013-05-05', '2012-04-23', '2010-09-29', '2009-07-03', '2008-12-07']"
SLCT6,2025038,5.0,EGANHILL DR,CHARLESWORTH DR,DEERINGHILL DR,252,27.0,0.13,5/26/2017 0:00,28151,,PM Thin Surface Treatment,A,A,A,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|CHARLESWORTH DR|DEERINGHILL DR,"['2017-05-26', '2016-07-30', '2015-09-04', '2014-08-18', '2013-09-30', '2012-11-02', '2012-01-18', '2011-01-22', '2009-09-16', '2008-09-08']"
SLCT6,2025070,5.0,EGANHILL DR,DEERINGHILL DR,EDENWOOD DR,261,27.0,0.13,5/26/2017 0:00,28151,,PM Thin Surface Treatment,B,B,B,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|DEERINGHILL DR|EDENWOOD DR,"['2017-05-26', '2016-04-05', '2015-05-13', '2014-01-09', '2013-01-02', '2012-01-02', '2011-02-24', '2009-09-07', '2008-10-30', '2007-08-29']"
SLCT6,2025107,5.0,EGANHILL DR,EDENWOOD DR,FENTONRIDGE DR,246,27.0,0.13,5/26/2017 0:00,28151,,PM Thin Surface Treatment,C,B,B,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|EDENWOOD DR|FENTONRIDGE DR,"['2017-05-26', '2016-06-17', '2015-06-28', '2014-07-29', '2013-10-13', '2012-12-17', '2011-08-29', '2010-09-06', '2009-05-19', '2008-06-04']"
SLCT6,2025152,5.0,EGANHILL DR,FENTONRIDGE DR,GRENNOCK DR,250,27.0,0.13,5/26/2017 0:00,28151,,PM Thin Surface Treatment,A,B,B,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|FENTONRIDGE DR|GRENNOCK DR,"['2017-05-26', '2016-07-12', '2015-05-22', '2014-05-19', '2013-08-09', '2012-09-23', '2011-07-05', '2010-05-30', '2009-03-21', '2008-02-26']"
SLCT6,2025183,5.0,EGANHILL DR,GRENNOCK DR,HARLEYHILL DR,243,27.0,0.12,5/26/2017 0:00,28151,,PM Thin Surface Treatment,B,A,A,2022.0,2019.0,2017.0,Residential,2628,1,,EGANHILL DR|GRENNOCK DR|HARLEYHILL DR,"['2017-05-26', '2016-06-15', '2015-05-15', '2013-11-22', '2013-01-03', '2011-12-13', '2010-12-19', '2009-04-30', '2008-05-18', '2007-11-17']"
SLCT5,2042096,5.0,BRASHER DR,AFTONSHIRE WAY,SLAUGHTER LN W,774,42.0,0.6,5/27/2017 0:00,27976,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Collector,2627,1,,BRASHER DR|AFTONSHIRE WAY|SLAUGHTER LN W,"['2017-05-27', '2016-06-26', '2015-03-13', '2014-06-26', '2013-04-07', '2012-08-05', '2011-04-12', '2010-06-26', '2009-04-28', '2008-04-26']"
SLCT5,2042077,5.0,AFTONSHIRE WAY,NIGHTJAR DR,WEST GATE BLVD,1183,42.0,0.94,5/27/2017 0:00,27880,,PM Thin Surface Treatment,C,D,C,2022.0,2019.0,2017.0,Collector,2627,1,,AFTONSHIRE WAY|NIGHTJAR DR|WEST GATE BLVD,"['2017-05-27', '2016-08-15', '2015-04-16', '2014-07-27', '2013-08-31', '2012-11-28', '2011-09-09', '2010-07-20', '2009-08-24', '2008-09-26']"
SLCT5,2026010,5.0,AFTONSHIRE WAY,HOLLY SPRINGS DR,BRASHER DR,452,42.0,0.36,5/27/2017 0:00,27880,,PM Thin Surface Treatment,C,B,B,2022.0,2019.0,2017.0,Collector,2627,1,,AFTONSHIRE WAY|BRASHER DR|HOLLY SPRINGS DR,"['2017-05-27', '2016-05-01', '2015-10-15', '2014-06-14', '2013-04-21', '2012-04-03', '2011-04-20', '2009-10-15', '2008-10-13', '2007-12-17']"
SLCT5,2026019,5.0,AFTONSHIRE WAY,CURLEW DR,HOLLY SPRINGS DR,397,42.0,0.32,5/27/2017 0:00,27880,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Collector,2627,1,,AFTONSHIRE WAY|CURLEW DR|HOLLY SPRINGS DR,"['2017-05-27', '2016-07-23', '2015-07-18', '2014-07-09', '2013-10-25', '2012-09-21', '2011-06-16', '2010-01-06', '2008-08-06', '2008-01-17']"
SLCT5,2026469,5.0,AFTONSHIRE WAY,BRASHER DR,NIGHTJAR DR,339,42.0,0.27,5/27/2017 0:00,27880,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Collector,2627,1,,AFTONSHIRE WAY|BRASHER DR|NIGHTJAR DR,"['2017-05-27', '2016-05-04', '2015-02-05', '2014-04-10', '2013-02-26', '2012-01-29', '2011-08-24', '2010-10-21', '2010-04-05', '2009-06-10']"
SLCT5,2024664,5.0,HEADLY DR,LONDON DR,BUSHNELL DR,693,41.0,0.54,5/30/2017 0:00,28262,,PM Thin Surface Treatment,C,C,D,2022.0,2019.0,2017.0,Collector,2624,1,,HEADLY DR|BUSHNELL DR|LONDON DR,"['2017-05-30', '2016-10-04', '2015-10-13', '2014-09-03', '2013-07-13', '2012-03-02', '2011-02-04', '2010-05-07', '2009-02-25', '2008-02-17']"
SLCT5,2024674,5.0,HEADLY DR,BUSHNELL DR,LANCRET HILL DR,287,41.0,0.22,5/30/2017 0:00,28262,,PM Thin Surface Treatment,C,B,B,2022.0,2019.0,2017.0,Collector,2624,1,,HEADLY DR|BUSHNELL DR|LANCRET HILL DR,"['2017-05-30', '2016-07-07', '2015-07-09', '2014-03-04', '2013-07-10', '2012-07-08', '2011-06-04', '2010-03-31', '2009-05-05', '2009-02-27']"
SLCT5,2026190,5.0,HEADLY DR,WEST GATE BLVD,BEXTON CIR,171,41.0,0.12,5/30/2017 0:00,28262,,PM Thin Surface Treatment,C,C,C,2022.0,2019.0,2017.0,Collector,2624,1,,HEADLY DR|BEXTON CIR|WEST GATE BLVD,"['2017-05-30', '2016-09-13', '2015-02-27', '2014-02-02', '2013-03-25', '2012-04-18', '2011-03-06', '2010-01-07', '2009-03-28', '2008-03-28']"
SLCT5,2026191,5.0,HEADLY DR,BEXTON CIR,LONDON DR,272,41.0,0.21,5/30/2017 0:00,28262,,PM Thin Surface Treatment,C,C,D,2022.0,2019.0,2017.0,Collector,2624,1,,HEADLY DR|BEXTON CIR|LONDON DR,"['2017-05-30', '2016-11-11', '2015-11-10', '2014-10-29', '2013-05-01', '2012-07-21', '2011-06-07', '2010-01-26', '2008-10-22', '2007-08-30']"
SLCT5,2034447,5.0,HEADLY DR,LANCRET HILL DR,3023,110,41.0,0.09,5/30/2017 0:00,28262,,PM Thin Surface Treatment,B,F,D,2022.0,2019.0,2017.0,Residential,2624,1,,HEADLY DR|3023|LANCRET HILL DR,"['2017-05-30', '2016-09-09', '2015-12-03', '2015-04-23', '2014-11-05', '2013-10-17', '2012-09-26', '2011-12-02', '2011-03-31', '2010-07-02']"
SLCT6,2024725,5.0,BUFFALO PASS,COLLINS ST,BERKETT DR,296,41.0,0.23,5/30/2017 0:00,27993,,PM Thin Surface Treatment,C,A,A,2022.0,2019.0,2017.0,Residential,2624,1,,BUFFALO PASS|BERKETT DR|COLLINS ST,"['2017-05-30', '2016-09-17', '2015-09-19', '2014-03-30', '2013-06-19', '2012-03-30', '2011-04-16', '2010-05-06', '2009-06-29', '2008-04-13']"
SLCT6,2034455,5.0,BUFFALO PASS,6107,COLLINS ST,134,41.0,0.1,5/30/2017 0:00,27993,,PM Thin Surface Treatment,C,C,C,2022.0,2019.0,2017.0,Residential,2624,1,,BUFFALO PASS|6107|COLLINS ST,"['2017-05-30', '2016-02-29', '2015-04-04', '2014-01-03', '2012-09-24', '2011-10-16', '2010-11-27', '2009-10-28', '2008-08-18', '2007-08-04']"
SLCT6,2034456,5.0,COLLINS ST,BUFFALO PASS,2509,444,27.0,0.23,5/30/2017 0:00,28066,,PM Thin Surface Treatment,C,B,B,2022.0,2019.0,2017.0,Residential,2624,1,,COLLINS ST|2509|BUFFALO PASS,"['2017-05-30', '2016-05-18', '2015-06-28', '2014-08-10', '2013-05-17', '2011-12-16', '2010-05-31', '2008-12-08', '2008-01-08', '2007-01-03']"
SLCT5,2024890,5.0,DEATONHILL DR,LANCRET HILL DR,WILLIAM CANNON DR W,893,41.0,0.67,5/30/2017 0:00,28120,,PM Thin Surface Treatment,D,D,D,2022.0,2019.0,2017.0,Collector,2624,1,,DEATONHILL DR|LANCRET HILL DR|WILLIAM CANNON DR W,"['2017-05-30', '2016-10-08', '2015-12-09', '2015-01-16', '2014-01-09', '2012-11-13', '2011-09-25', '2010-06-26', '2009-06-14', '2008-04-07']"
SLCT5,2026199,5.0,DEATONHILL DR,WEST GATE BLVD,LANCRET HILL DR,681,41.0,0.51,5/30/2017 0:00,28120,,PM Thin Surface Treatment,F,F,F,2022.0,2019.0,2017.0,Collector,2624,1,,DEATONHILL DR|LANCRET HILL DR|WEST GATE BLVD,"['2017-05-30', '2016-02-09', '2014-12-20', '2013-12-23', '2013-01-31', '2011-11-28', '2010-11-23', '2009-10-13', '2009-03-02', '2008-03-13']"
SLCT6,2039205,7.0,FORSYTHE DR,TYRONE DR,GRIMSLEY DR,1037,27.0,0.52,5/31/2017 0:00,28195,,PM Thin Surface Treatment,B,C,C,2020.0,2018.0,2018.0,Residential,2623,1,,FORSYTHE DR|GRIMSLEY DR|TYRONE DR,"['2017-05-31', '2016-10-03', '2015-11-27', '2014-10-30', '2013-11-22', '2013-01-27', '2011-09-30', '2010-05-13', '2009-04-16', '2008-03-14']"
